@relation sbir_bayes

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute class {arborgreens,australia,barcelona,barcelona2,cambridge,campusinfall,cannonbeach,cherries,columbiagorge,football,geneva,greenlake,greenland,indonesia,iran,italy,japan,leaflesstrees,sanjuans,springflowers,swissmountains,yellowstone}

@data
0.068040,0.103639,0.113809,0.117407,0.122590,0.383230,0.528139,0.697837,0.830603,0.889093,0.930833,1.000000,0.050191,0.175847,0.325454,0.450919,0.553180,0.644300,0.796002,0.933891,0.955824,0.967944,0.976111,1.000000,0.047117,0.151145,0.306825,0.491572,0.740562,0.843692,0.877383,0.901906,0.922007,0.939426,0.955493,1.000000,football
0.059673,0.082611,0.095382,0.100736,0.106415,0.200391,0.311717,0.518127,0.680007,0.773843,0.841550,1.000000,0.073609,0.246071,0.425721,0.560342,0.671737,0.773762,0.890699,0.947218,0.961965,0.970539,0.977353,1.000000,0.053190,0.171327,0.294165,0.440938,0.598579,0.776906,0.835792,0.872635,0.905520,0.919346,0.934429,1.000000,football
0.059395,0.073924,0.082795,0.087104,0.092813,0.247375,0.309431,0.462375,0.627341,0.716952,0.787197,1.000000,0.051954,0.182277,0.329792,0.452520,0.581997,0.750128,0.869908,0.947452,0.962298,0.971280,0.978234,1.000000,0.033913,0.124446,0.261219,0.451475,0.665564,0.866134,0.910958,0.939985,0.964800,0.975568,0.983573,1.000000,football
0.141920,0.154271,0.157992,0.161068,0.180127,0.407252,0.432573,0.450648,0.553490,0.661491,0.794186,1.000000,0.031071,0.128078,0.260151,0.406092,0.610861,0.799511,0.863215,0.936977,0.964443,0.974216,0.981221,1.000000,0.034572,0.161858,0.330336,0.506923,0.759322,0.899090,0.934130,0.952897,0.966017,0.973747,0.980993,1.000000,football
0.025964,0.040968,0.051526,0.055794,0.062476,0.404677,0.608394,0.841017,0.918527,0.943439,0.961015,1.000000,0.038627,0.125650,0.241423,0.376265,0.508658,0.579212,0.686190,0.920372,0.957330,0.973064,0.981675,1.000000,0.029473,0.126671,0.280641,0.476135,0.783493,0.862276,0.893788,0.916732,0.947704,0.970776,0.977074,1.000000,football
0.038131,0.060980,0.079601,0.090015,0.109609,0.528370,0.700556,0.837590,0.908202,0.933956,0.952436,1.000000,0.032680,0.117761,0.234024,0.340382,0.437654,0.514216,0.603502,0.887445,0.932859,0.949475,0.961015,1.000000,0.089091,0.181069,0.308256,0.523935,0.833918,0.883088,0.908714,0.928810,0.944706,0.953485,0.959902,1.000000,football
0.039910,0.062875,0.082858,0.095311,0.118325,0.580931,0.738402,0.842991,0.907646,0.933303,0.952273,1.000000,0.030659,0.109090,0.218067,0.311623,0.402851,0.483749,0.591849,0.889957,0.937980,0.954669,0.966597,1.000000,0.087170,0.175091,0.301146,0.545325,0.846413,0.891725,0.915183,0.932027,0.944336,0.952367,0.959070,1.000000,football
0.184602,0.199034,0.201304,0.202039,0.204005,0.243042,0.249997,0.265374,0.401995,0.566079,0.689037,1.000000,0.085472,0.240945,0.371963,0.505222,0.630645,0.762140,0.880322,0.924571,0.946924,0.962057,0.973056,1.000000,0.013201,0.071507,0.198449,0.387642,0.572580,0.662344,0.760015,0.822995,0.844959,0.862544,0.882800,1.000000,football
0.074081,0.091540,0.096839,0.099626,0.107392,0.533690,0.647930,0.725324,0.775003,0.799395,0.832493,1.000000,0.024570,0.094135,0.178109,0.260881,0.371845,0.497945,0.622123,0.915427,0.953026,0.966023,0.974489,1.000000,0.028664,0.072578,0.172393,0.423091,0.738586,0.866732,0.897484,0.921737,0.940570,0.953942,0.962763,1.000000,football
0.264917,0.283207,0.289000,0.294383,0.339537,0.661656,0.695111,0.707349,0.751726,0.786060,0.817119,1.000000,0.057193,0.105528,0.163338,0.229271,0.416703,0.648161,0.743945,0.881267,0.935492,0.953388,0.963272,1.000000,0.039637,0.104460,0.144578,0.204682,0.359491,0.667656,0.846568,0.884708,0.908803,0.926096,0.940163,1.000000,football
0.205511,0.222904,0.231678,0.238654,0.288656,0.598418,0.637928,0.659045,0.695536,0.746811,0.798689,1.000000,0.035635,0.100035,0.187956,0.296251,0.518145,0.714739,0.845245,0.916304,0.943533,0.956588,0.966125,1.000000,0.023061,0.075312,0.176322,0.304209,0.578685,0.819491,0.883965,0.918028,0.943977,0.959947,0.970411,1.000000,football
0.131595,0.151520,0.158971,0.163737,0.193108,0.533205,0.570992,0.591852,0.690397,0.790629,0.876558,1.000000,0.042692,0.204346,0.331044,0.445761,0.615617,0.875055,0.926322,0.949013,0.962480,0.971088,0.978418,1.000000,0.046829,0.144904,0.290992,0.504477,0.773255,0.840660,0.868512,0.888925,0.922689,0.955420,0.984329,1.000000,football
0.039609,0.055993,0.071837,0.079076,0.087264,0.495617,0.607533,0.737932,0.854591,0.912491,0.949546,1.000000,0.039771,0.138007,0.265502,0.383983,0.473723,0.533780,0.620304,0.920398,0.953496,0.966978,0.976269,1.000000,0.070174,0.177458,0.322819,0.513825,0.822449,0.903344,0.927521,0.945853,0.961120,0.971920,0.978883,1.000000,football
0.044732,0.063959,0.083181,0.091721,0.103066,0.552264,0.672831,0.794957,0.885298,0.924199,0.951787,1.000000,0.037672,0.120884,0.231342,0.333002,0.414252,0.475673,0.575871,0.899961,0.937447,0.953842,0.966254,1.000000,0.087451,0.190583,0.320751,0.490289,0.791871,0.893358,0.918372,0.937864,0.954260,0.965689,0.974038,1.000000,football
0.054379,0.082028,0.099592,0.108203,0.123115,0.518292,0.665900,0.793795,0.883587,0.921658,0.950420,1.000000,0.047186,0.147659,0.262497,0.365609,0.450604,0.519954,0.638692,0.896919,0.933327,0.952076,0.965907,1.000000,0.073819,0.175734,0.337249,0.536352,0.793448,0.895851,0.920026,0.938665,0.956144,0.969332,0.978276,1.000000,football
0.164745,0.191649,0.200832,0.205228,0.222437,0.372228,0.403108,0.427747,0.504191,0.606024,0.714527,1.000000,0.035123,0.141017,0.258852,0.397224,0.636844,0.769657,0.876503,0.921532,0.945129,0.958923,0.969697,1.000000,0.061668,0.165973,0.277727,0.415034,0.546233,0.706406,0.856526,0.902767,0.934413,0.954664,0.978972,1.000000,football
0.159457,0.189355,0.197360,0.201197,0.214167,0.341616,0.370491,0.393846,0.467366,0.552477,0.675051,1.000000,0.027420,0.141151,0.262915,0.417020,0.644177,0.756542,0.880159,0.930279,0.953708,0.966052,0.975038,1.000000,0.055718,0.182907,0.330585,0.470928,0.632482,0.794354,0.880955,0.912514,0.936030,0.972671,0.990617,1.000000,football
0.167574,0.199735,0.206401,0.209879,0.221182,0.297348,0.328459,0.366940,0.473384,0.568827,0.680148,1.000000,0.024980,0.164821,0.289771,0.432846,0.596765,0.710984,0.852736,0.911228,0.940820,0.956989,0.967694,1.000000,0.057017,0.182408,0.311143,0.442861,0.590125,0.745569,0.833443,0.863394,0.888615,0.916839,0.970080,1.000000,football
0.177104,0.210674,0.216878,0.220403,0.230560,0.279331,0.309445,0.344330,0.444155,0.541065,0.652825,1.000000,0.023707,0.153559,0.286079,0.428602,0.568599,0.705223,0.854418,0.913380,0.942688,0.957257,0.967613,1.000000,0.057977,0.182707,0.307862,0.436122,0.589891,0.761705,0.836753,0.867716,0.894119,0.922086,0.971447,1.000000,football
0.189751,0.225321,0.230100,0.232216,0.237029,0.248133,0.259154,0.289585,0.349460,0.437877,0.584288,1.000000,0.019817,0.117102,0.254107,0.423634,0.585086,0.758319,0.865580,0.914855,0.941444,0.956270,0.968718,1.000000,0.057206,0.260944,0.403279,0.526502,0.635114,0.791293,0.875328,0.906129,0.931702,0.951535,0.972568,1.000000,football
0.146835,0.181450,0.187673,0.190633,0.196927,0.236743,0.271783,0.323231,0.439793,0.558216,0.688562,1.000000,0.053099,0.196667,0.322751,0.475959,0.627994,0.759802,0.861121,0.910604,0.939568,0.955115,0.966338,1.000000,0.060943,0.217834,0.350395,0.478754,0.591078,0.702493,0.801128,0.850321,0.873496,0.888985,0.909976,1.000000,football
0.122472,0.122635,0.122648,0.122651,0.122651,0.122658,0.412110,0.631325,0.636135,0.658756,0.766132,1.000000,0.118777,0.298700,0.346930,0.402536,0.658252,0.918771,0.980801,0.997060,0.999763,0.999992,1.000000,1.000000,0.000000,0.001435,0.038913,0.137621,0.289417,0.450299,0.565512,0.603975,0.627732,0.660378,0.769040,1.000000,geneva
0.628805,0.725369,0.727757,0.728190,0.728229,0.729565,0.744467,0.874645,0.920241,0.934242,0.949906,1.000000,0.136605,0.455624,0.738945,0.941762,0.981499,0.996451,0.999850,0.999989,1.000000,1.000000,1.000000,1.000000,0.000000,0.069966,0.182101,0.239588,0.285667,0.325178,0.365520,0.425944,0.553684,0.712934,0.770442,1.000000,geneva
0.420167,0.462054,0.477773,0.481778,0.483772,0.496414,0.643654,0.751031,0.816250,0.846686,0.885526,1.000000,0.302776,0.626325,0.769765,0.856001,0.926114,0.975463,0.998154,0.999929,0.999992,1.000000,1.000000,1.000000,0.000000,0.009784,0.054524,0.178471,0.381196,0.514369,0.684061,0.819798,0.847106,0.887067,0.953711,1.000000,geneva
0.307568,0.376278,0.382996,0.384222,0.384592,0.387127,0.514025,0.572656,0.950675,0.972114,0.981158,1.000000,0.020967,0.086002,0.290438,0.653069,0.761392,0.812476,0.882033,0.960262,0.994808,0.999425,0.999955,1.000000,0.002577,0.451559,0.512539,0.556188,0.602025,0.653407,0.702575,0.747853,0.877724,0.926387,0.947318,1.000000,geneva
0.238677,0.453609,0.645838,0.719700,0.753915,0.789359,0.873860,0.941678,0.955057,0.959018,0.962354,1.000000,0.124070,0.361454,0.591857,0.739717,0.857623,0.937786,0.975355,0.990525,0.996900,0.998866,0.999640,1.000000,0.025221,0.181240,0.277426,0.374889,0.464453,0.542346,0.623199,0.742155,0.842802,0.890602,0.919674,1.000000,geneva
0.176435,0.264880,0.278693,0.283661,0.287931,0.291963,0.302146,0.872519,0.944977,0.960204,0.968309,1.000000,0.052001,0.178345,0.749488,0.815759,0.847232,0.876632,0.912178,0.948003,0.987053,0.999120,0.999976,1.000000,0.001771,0.704564,0.746430,0.772022,0.794892,0.816011,0.836619,0.858796,0.884605,0.912848,0.943853,1.000000,geneva
0.272547,0.386828,0.425576,0.439510,0.446100,0.485961,0.710264,0.906074,0.932825,0.943769,0.949386,1.000000,0.527979,0.783701,0.911462,0.973038,0.986575,0.993703,0.997727,0.999498,0.999926,0.999997,1.000000,1.000000,0.000000,0.008411,0.101500,0.199171,0.293188,0.395591,0.522352,0.577813,0.640928,0.677471,0.880692,1.000000,geneva
0.312030,0.364858,0.375968,0.380390,0.385282,0.405963,0.891893,0.949239,0.969385,0.974513,0.979145,1.000000,0.230513,0.513248,0.773901,0.902748,0.936137,0.973096,0.992052,0.997777,0.999658,0.999960,1.000000,1.000000,0.000002,0.019662,0.055513,0.089044,0.153523,0.245960,0.308836,0.345744,0.658717,0.932355,0.973770,1.000000,geneva
0.326527,0.400620,0.425429,0.434500,0.444885,0.485633,0.908163,0.960997,0.975613,0.979964,0.982872,1.000000,0.278174,0.553907,0.804791,0.897494,0.937465,0.968589,0.992108,0.998005,0.999700,0.999950,0.999986,1.000000,0.000000,0.012694,0.047204,0.080782,0.153712,0.260353,0.322562,0.351513,0.623372,0.903095,0.954661,1.000000,geneva
0.504587,0.606725,0.625774,0.631041,0.633204,0.652370,0.766264,0.868538,0.900360,0.912414,0.920023,1.000000,0.407326,0.582301,0.670737,0.753422,0.820100,0.866213,0.921125,0.983833,0.997790,0.999979,0.999997,1.000000,0.000000,0.039241,0.095080,0.140502,0.196704,0.311447,0.455131,0.535449,0.682521,0.949990,0.980549,1.000000,geneva
0.347618,0.460957,0.478019,0.482024,0.483376,0.495249,0.748304,0.955472,0.974476,0.980198,0.982019,1.000000,0.169582,0.351602,0.618443,0.837648,0.978599,0.998154,0.999855,0.999958,0.999994,0.999997,0.999997,1.000000,0.000028,0.071139,0.156331,0.218744,0.314229,0.521568,0.662296,0.780693,0.856373,0.923301,0.969120,1.000000,geneva
0.362814,0.500018,0.501485,0.501511,0.501511,0.502159,0.502944,0.655927,0.898095,0.931285,0.955254,1.000000,0.149376,0.303962,0.458619,0.671684,0.811778,0.872448,0.914013,0.959661,0.994128,0.999433,0.999965,1.000000,0.063268,0.367874,0.432432,0.476623,0.517400,0.540750,0.558492,0.632842,0.750401,0.832782,0.926408,1.000000,geneva
0.090726,0.426353,0.495753,0.507771,0.524623,0.611242,0.695386,0.897977,0.944223,0.962249,0.965503,1.000000,0.350101,0.449394,0.545141,0.596164,0.681487,0.920671,0.991092,0.998401,0.999984,1.000000,1.000000,1.000000,0.000000,0.125601,0.212107,0.365948,0.604101,0.671808,0.691234,0.706212,0.717946,0.726298,0.732069,1.000000,geneva
0.150539,0.167813,0.169469,0.170131,0.170976,0.173479,0.657005,0.731709,0.871191,0.893032,0.920110,1.000000,0.027625,0.191625,0.509521,0.873651,0.932450,0.960716,0.986244,0.995672,0.998829,0.999992,1.000000,1.000000,0.000013,0.121506,0.228358,0.319147,0.363418,0.387154,0.407231,0.430112,0.472056,0.934211,0.962301,1.000000,geneva
0.660184,0.660244,0.660247,0.660247,0.660247,0.660294,0.661640,0.759881,0.840739,0.876989,0.919099,1.000000,0.013686,0.188864,0.402224,0.594812,0.726342,0.828346,0.928888,0.990885,0.999881,0.999979,1.000000,1.000000,0.005850,0.127587,0.268794,0.326031,0.369732,0.413134,0.520599,0.658806,0.865850,0.988470,0.999992,1.000000,geneva
0.357882,0.385773,0.385773,0.385773,0.385773,0.385773,0.386348,0.586608,0.677167,0.727830,0.879548,1.000000,0.006928,0.157591,0.462703,0.609329,0.695790,0.790942,0.922810,0.989948,0.999212,0.999952,1.000000,1.000000,0.000026,0.122742,0.336865,0.430405,0.617979,0.707897,0.741234,0.773108,0.811917,0.856200,0.914412,1.000000,geneva
0.198389,0.199205,0.199499,0.199525,0.199525,0.199929,0.200963,0.214773,0.289438,0.393752,0.599424,1.000000,0.328005,0.874238,0.970508,0.993979,0.998944,0.999942,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.003020,0.020691,0.051112,0.094634,0.169634,0.265182,0.402683,0.559799,0.694305,0.833740,1.000000,geneva
0.345508,0.356195,0.362315,0.362759,0.362764,0.363391,0.363439,0.364213,0.375238,0.436835,0.619323,1.000000,0.238223,0.714380,0.909092,0.989512,0.999385,0.999829,0.999950,0.999997,1.000000,1.000000,1.000000,1.000000,0.000000,0.012936,0.057846,0.120533,0.197851,0.276733,0.392571,0.508991,0.621239,0.743593,0.839975,1.000000,geneva
0.306849,0.308376,0.308526,0.308526,0.308526,0.308526,0.308531,0.308560,0.314127,0.645935,0.744808,1.000000,0.401410,0.501627,0.717303,0.942932,0.994252,0.999748,0.999984,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.017103,0.162231,0.317533,0.416359,0.474103,0.510057,0.539879,0.572313,0.643043,0.863118,1.000000,geneva
0.087976,0.121165,0.129697,0.131860,0.132141,0.142914,0.349177,0.568956,0.603027,0.673616,0.785548,1.000000,0.354095,0.579761,0.862767,0.992037,0.998267,0.999627,0.999986,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.038031,0.094862,0.170834,0.300366,0.451131,0.579714,0.635264,0.653646,0.692707,0.743255,1.000000,geneva
0.063696,0.094122,0.109869,0.112654,0.113633,0.127335,0.166265,0.309305,0.423254,0.510432,0.777919,1.000000,0.490646,0.846067,0.976124,0.998635,0.999766,0.999986,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.057492,0.181726,0.348812,0.423941,0.460238,0.498855,0.551298,0.617021,0.670679,0.707036,1.000000,geneva
0.304161,0.322696,0.331333,0.333314,0.337083,0.345524,0.438368,0.815820,0.840592,0.854696,0.876768,1.000000,0.044501,0.152898,0.287656,0.396245,0.507936,0.640390,0.962186,0.998231,0.999937,1.000000,1.000000,1.000000,0.000013,0.071790,0.161842,0.224597,0.274410,0.317770,0.366808,0.467414,0.768124,0.896914,0.948958,1.000000,geneva
0.027360,0.055831,0.114953,0.257671,0.388169,0.472825,0.966894,0.986090,0.990596,0.992375,0.993916,1.000000,0.035260,0.116866,0.234352,0.379931,0.553807,0.748278,0.892337,0.934284,0.953575,0.963928,0.971954,1.000000,0.151497,0.237174,0.297319,0.406764,0.510062,0.534840,0.547170,0.557594,0.569221,0.582624,0.598841,1.000000,greenlake
0.003658,0.004697,0.012020,0.059741,0.111979,0.144851,0.919438,0.995178,0.998811,0.999126,0.999259,1.000000,0.043703,0.182445,0.231646,0.281654,0.381388,0.580018,0.764702,0.953050,0.984922,0.987565,0.990032,1.000000,0.022064,0.059977,0.125866,0.241305,0.367740,0.465894,0.595203,0.740950,0.872312,0.977933,0.999963,1.000000,greenlake
0.017823,0.044650,0.210719,0.410937,0.497165,0.539679,0.895673,0.978757,0.991438,0.993800,0.995286,1.000000,0.139390,0.308090,0.453168,0.607659,0.704344,0.768668,0.830971,0.943788,0.968912,0.974799,0.979061,1.000000,0.048500,0.137568,0.252238,0.448459,0.654654,0.750314,0.794705,0.839183,0.928713,0.995026,0.996753,1.000000,greenlake
0.019056,0.041136,0.172595,0.374341,0.477521,0.518592,0.899591,0.975080,0.990785,0.993667,0.995590,1.000000,0.101988,0.262437,0.405215,0.550967,0.639652,0.691987,0.748433,0.888363,0.965603,0.972516,0.977397,1.000000,0.046920,0.145261,0.253107,0.400707,0.564053,0.692570,0.725786,0.774064,0.888342,0.973167,0.995832,1.000000,greenlake
0.000028,0.000091,0.000532,0.004606,0.013122,0.041637,0.995779,0.999863,0.999963,0.999984,0.999986,1.000000,0.000498,0.002823,0.017536,0.077918,0.270080,0.693570,0.981751,0.993535,0.996097,0.997538,0.998241,1.000000,0.001761,0.011610,0.088262,0.235762,0.353996,0.445158,0.538302,0.599867,0.672083,0.746546,0.839563,1.000000,greenlake
0.023137,0.049437,0.204183,0.404349,0.538669,0.571000,0.855261,0.975082,0.985822,0.989491,0.992213,1.000000,0.048007,0.214149,0.334464,0.471883,0.587671,0.656176,0.707958,0.792732,0.952800,0.966070,0.972810,1.000000,0.084553,0.190625,0.311765,0.469936,0.577412,0.640027,0.712196,0.922280,0.988003,0.991289,0.993966,1.000000,greenlake
0.000112,0.000162,0.000356,0.002516,0.014332,0.054014,0.991026,0.999727,0.999942,0.999963,0.999968,1.000000,0.000761,0.010665,0.053366,0.141817,0.377081,0.799401,0.985140,0.991801,0.994530,0.996063,0.996916,1.000000,0.003606,0.012986,0.088159,0.245477,0.386553,0.474348,0.564009,0.628401,0.694221,0.751719,0.826640,1.000000,greenlake
0.013634,0.020255,0.041175,0.139665,0.306980,0.387056,0.959461,0.977080,0.984953,0.988494,0.992451,1.000000,0.025523,0.072541,0.133067,0.233313,0.429912,0.726933,0.912267,0.934124,0.951352,0.961052,0.969322,1.000000,0.081640,0.158242,0.210858,0.285331,0.390836,0.505209,0.592104,0.657126,0.723106,0.785672,0.854675,1.000000,greenlake
0.040889,0.103240,0.203031,0.436830,0.652664,0.724303,0.939027,0.988221,0.993735,0.995260,0.996514,1.000000,0.024090,0.096051,0.246391,0.447163,0.562484,0.644773,0.725613,0.791204,0.904234,0.925062,0.939701,1.000000,0.188791,0.295422,0.360176,0.435447,0.565898,0.720776,0.792459,0.831622,0.864507,0.931321,0.980066,1.000000,greenlake
0.062904,0.092771,0.128241,0.164315,0.207601,0.274980,0.585711,0.846642,0.906257,0.928571,0.954302,1.000000,0.080532,0.334551,0.495884,0.608995,0.717128,0.822307,0.922275,0.948134,0.960805,0.968862,0.974938,1.000000,0.101704,0.350222,0.450021,0.508684,0.554860,0.607625,0.646544,0.693077,0.785514,0.820551,0.831115,1.000000,greenlake
0.241869,0.310405,0.369695,0.414714,0.455068,0.503296,0.750795,0.885261,0.936935,0.952341,0.965319,1.000000,0.100208,0.270851,0.431720,0.607271,0.715443,0.784609,0.870527,0.917971,0.966143,0.972846,0.977922,1.000000,0.139251,0.346432,0.423191,0.477954,0.572042,0.713905,0.822318,0.859455,0.876301,0.894442,0.923380,1.000000,greenlake
0.494210,0.593860,0.628965,0.637692,0.643340,0.656864,0.755115,0.815502,0.877842,0.900273,0.915805,1.000000,0.128700,0.242559,0.353444,0.540249,0.712763,0.787672,0.834784,0.872774,0.955409,0.968390,0.974623,1.000000,0.069087,0.177673,0.218167,0.296605,0.500031,0.718293,0.812392,0.896772,0.976571,0.991047,0.995084,1.000000,greenlake
0.024914,0.047395,0.098174,0.199347,0.322194,0.413155,0.939867,0.989916,0.996338,0.997417,0.997834,1.000000,0.016731,0.049154,0.117777,0.243155,0.380868,0.576073,0.738179,0.822113,0.875884,0.902880,0.924453,1.000000,0.248876,0.409310,0.463973,0.508789,0.542333,0.576213,0.624522,0.673340,0.747359,0.787748,0.827596,1.000000,greenlake
0.000669,0.001456,0.003209,0.016384,0.142922,0.238803,0.980549,0.996968,0.998979,0.999475,0.999690,1.000000,0.008705,0.021570,0.044881,0.093975,0.187875,0.408976,0.636253,0.835955,0.974232,0.983817,0.987848,1.000000,0.019164,0.183718,0.223825,0.255863,0.279921,0.317399,0.432316,0.507975,0.573806,0.671884,0.885206,1.000000,greenlake
0.150284,0.272547,0.422899,0.504508,0.563108,0.605767,0.845324,0.964784,0.973985,0.977639,0.985147,1.000000,0.069305,0.269471,0.385542,0.553400,0.692145,0.765072,0.819580,0.878527,0.930046,0.942749,0.952373,1.000000,0.125944,0.253327,0.368401,0.493110,0.666868,0.799849,0.852413,0.913008,0.982037,0.996879,0.998469,1.000000,greenlake
0.172613,0.341393,0.487087,0.545737,0.581372,0.627490,0.849004,0.966970,0.978114,0.981413,0.984575,1.000000,0.144639,0.361567,0.444817,0.589285,0.753325,0.839739,0.894148,0.925671,0.943851,0.956958,0.967033,1.000000,0.123015,0.234061,0.322389,0.446628,0.653796,0.860452,0.916496,0.941518,0.978954,0.985961,0.990528,1.000000,greenlake
0.166086,0.321087,0.488735,0.572588,0.626257,0.674162,0.877632,0.964970,0.975476,0.979082,0.983305,1.000000,0.097392,0.276783,0.375338,0.532205,0.701013,0.789540,0.850355,0.889988,0.916385,0.932985,0.946381,1.000000,0.175616,0.299797,0.400077,0.532276,0.751808,0.903990,0.946945,0.970587,0.985851,0.990766,0.994071,1.000000,greenlake
0.030202,0.046159,0.104219,0.347337,0.608226,0.723838,0.952472,0.964010,0.969731,0.975605,0.984053,1.000000,0.020565,0.091597,0.237578,0.514327,0.681382,0.780092,0.878257,0.918459,0.935951,0.947449,0.956349,1.000000,0.152714,0.300660,0.407997,0.526510,0.700703,0.809746,0.835514,0.849521,0.859607,0.867475,0.874826,1.000000,greenlake
0.006388,0.026389,0.083301,0.331110,0.455504,0.520171,0.988473,0.996288,0.997517,0.998007,0.998551,1.000000,0.005325,0.032719,0.196843,0.385686,0.485678,0.594222,0.732843,0.934261,0.977090,0.983310,0.987019,1.000000,0.098563,0.170650,0.231864,0.394920,0.572651,0.586348,0.605271,0.638773,0.697543,0.761474,0.871659,1.000000,greenlake
0.000286,0.000598,0.003123,0.021796,0.091395,0.176944,0.968555,0.999267,0.999934,0.999944,0.999960,1.000000,0.000818,0.006335,0.034058,0.086881,0.188660,0.398746,0.662168,0.804671,0.908449,0.927718,0.940785,1.000000,0.098636,0.177928,0.220306,0.265468,0.299941,0.332837,0.445838,0.556390,0.620291,0.642510,0.721936,1.000000,greenlake
0.000312,0.001209,0.011568,0.044293,0.130380,0.212354,0.955131,0.998734,0.999931,0.999947,0.999958,1.000000,0.001044,0.011993,0.053219,0.118173,0.205506,0.335551,0.535782,0.704338,0.894788,0.914517,0.928545,1.000000,0.129831,0.210614,0.260440,0.313513,0.372908,0.432907,0.491207,0.548361,0.676624,0.803251,0.956968,1.000000,greenlake
0.086031,0.209553,0.453365,0.626149,0.675836,0.723274,0.877362,0.958409,0.974030,0.977098,0.980725,1.000000,0.199766,0.381802,0.509429,0.651397,0.761673,0.820465,0.867887,0.895581,0.918411,0.935720,0.952619,1.000000,0.189570,0.302889,0.373834,0.609604,0.756881,0.827118,0.932104,0.980749,0.989019,0.993380,0.997239,1.000000,greenlake
0.001863,0.008679,0.020990,0.039866,0.093345,0.182311,0.995131,0.999273,0.999593,0.999703,0.999758,1.000000,0.008311,0.060505,0.149140,0.211054,0.276289,0.378117,0.654407,0.814444,0.995328,0.999430,0.999572,1.000000,0.001624,0.011791,0.050508,0.168847,0.267400,0.417677,0.548621,0.711758,0.896767,0.999215,0.999459,1.000000,greenlake
0.010322,0.026087,0.068084,0.163018,0.289908,0.380776,0.799243,0.981481,0.992911,0.995386,0.996829,1.000000,0.030494,0.161107,0.266870,0.365144,0.484502,0.594193,0.753674,0.888888,0.935891,0.951866,0.962157,1.000000,0.101347,0.349636,0.497698,0.604345,0.655402,0.696412,0.746246,0.796579,0.841981,0.860680,0.878301,1.000000,greenlake
0.050996,0.102379,0.261996,0.480150,0.541577,0.582422,0.871089,0.955698,0.974418,0.978809,0.982095,1.000000,0.143366,0.305014,0.389901,0.506388,0.632461,0.704729,0.783850,0.892639,0.925781,0.938526,0.951567,1.000000,0.107657,0.227938,0.351263,0.584572,0.674429,0.737210,0.878939,0.970109,0.976014,0.979846,0.983567,1.000000,greenlake
0.000335,0.000493,0.003068,0.013944,0.066468,0.149389,0.973571,0.998131,0.999968,0.999976,0.999976,1.000000,0.000803,0.005430,0.022069,0.055345,0.151985,0.386135,0.632083,0.769967,0.870215,0.907281,0.929196,1.000000,0.151641,0.176474,0.240688,0.308573,0.375986,0.436143,0.486460,0.561901,0.667435,0.703808,0.769051,1.000000,greenlake
0.025846,0.074472,0.152712,0.399489,0.561770,0.601704,0.960201,0.989811,0.993995,0.995811,0.997013,1.000000,0.020536,0.072436,0.219818,0.451454,0.593345,0.643353,0.679944,0.711278,0.939799,0.965834,0.971983,1.000000,0.091902,0.172088,0.234759,0.338910,0.604502,0.695271,0.715939,0.729455,0.835330,0.947977,0.984226,1.000000,greenlake
0.029557,0.057051,0.098059,0.208146,0.364491,0.498338,0.946887,0.976169,0.982888,0.987394,0.991622,1.000000,0.024523,0.088679,0.201365,0.327517,0.399389,0.456674,0.537155,0.675240,0.941838,0.982121,0.986137,1.000000,0.028431,0.220114,0.280016,0.332102,0.382062,0.449942,0.534570,0.574816,0.599707,0.637119,0.737604,1.000000,greenlake
0.039178,0.144169,0.272376,0.389411,0.444137,0.471686,0.923322,0.975098,0.983581,0.987147,0.991142,1.000000,0.031326,0.129776,0.328031,0.495126,0.563051,0.591626,0.619008,0.678747,0.963671,0.982825,0.986019,1.000000,0.024667,0.070410,0.135917,0.276706,0.501585,0.575178,0.608741,0.631836,0.734420,0.867672,0.973802,1.000000,greenlake
0.019460,0.033299,0.054516,0.128653,0.326669,0.550041,0.930857,0.969041,0.979161,0.984126,0.988292,1.000000,0.035136,0.085456,0.173702,0.314295,0.398266,0.467188,0.638524,0.867003,0.957955,0.976397,0.981854,1.000000,0.060140,0.303162,0.374275,0.431177,0.476791,0.517985,0.572633,0.651494,0.696111,0.710600,0.718474,1.000000,greenlake
